Date,AAPL,NVDA,SPY,TSLA
2023-05-26,173.00457763671875,38.91156005859375,404.187744140625,193.1699981689453
2023-05-30,174.84873962402344,40.07551956176758,404.3416748046875,201.16000366210938
2023-05-31,174.79945373535156,37.800537109375,402.099609375,203.92999267578125
2023-06-01,177.60018920898438,39.734825134277344,405.9198913574219,207.52000427246094
2023-06-02,178.4482879638672,39.29222106933594,411.78997802734375,213.97000122070312
2023-06-05,177.09722900390625,39.136356353759766,411.0008850097656,217.61000061035156
2023-06-06,176.73236083984375,38.61981201171875,411.89581298828125,221.30999755859375
2023-06-07,175.361572265625,37.44572067260742,410.4715576171875,224.57000732421875
2023-06-08,178.0735626220703,38.479915618896484,412.954345703125,234.86000061035156
2023-06-09,178.45816040039062,38.739723205566406,413.6953125,244.39999389648438
2023-06-12,181.24903869628906,39.4511604309082,417.4483642578125,249.8300018310547
2023-06-13,180.77566528320312,40.989959716796875,420.2004699707031,258.7099914550781
2023-06-14,181.4068145751953,42.963417053222656,420.700927734375,256.7900085449219
2023-06-15,183.43833923339844,42.619686126708984,425.9166564941406,255.89999389648438
2023-06-16,182.3634490966797,42.65864944458008,424.4658508300781,260.5400085449219
2023-06-20,182.4521484375,43.77378463745117,422.26361083984375,274.45001220703125
2023-06-21,181.4166717529297,43.011375427246094,420.10009765625,259.4599914550781
2023-06-22,184.4146728515625,42.991397857666016,421.6165466308594,264.6099853515625
2023-06-23,184.09906005859375,42.176029205322266,418.4291076660156,256.6000061035156
2023-06-26,182.7085723876953,40.60026550292969,416.7195129394531,241.0500030517578
2023-06-27,185.45997619628906,41.84328842163086,421.2881164550781,250.2100067138672
2023-06-28,186.63352966308594,41.08488082885742,421.5006408691406,256.239990234375
2023-06-29,186.96884155273438,40.79010772705078,423.1618957519531,257.5
2023-06-30,191.28829956054688,42.268959045410156,428.155517578125,261.7699890136719
2023-07-03,189.7991943359375,42.3798713684082,428.6481628417969,279.82000732421875
2023-07-05,188.68478393554688,42.28395080566406,428.0106506347656,282.4800109863281
2023-07-06,189.1581573486328,42.07011795043945,424.6590576171875,276.5400085449219
2023-07-07,188.04376220703125,42.46979904174805,423.5868835449219,274.42999267578125
2023-07-10,186.0023956298828,42.14706039428711,424.6590576171875,269.6099853515625
2023-07-11,185.47975158691406,42.37187957763672,427.363525390625,269.7900085449219
2023-07-12,187.1463623046875,43.867706298828125,430.80206298828125,271.989990234375
2023-07-13,187.9057159423828,45.94108963012695,434.2212829589844,277.8999938964844
2023-07-14,188.0536346435547,45.4334831237793,433.9507751464844,281.3800048828125
2023-07-17,191.3080291748047,46.424705505371094,435.45758056640625,290.3800048828125
2023-07-18,191.0515899658203,47.4568977355957,438.6932678222656,293.3399963378906
2023-07-19,192.4026641845703,47.040225982666016,439.6688537597656,291.260009765625
2023-07-20,190.45989990234375,45.48444747924805,436.7518310546875,262.8999938964844
2023-07-21,189.28639221191406,44.27438735961914,436.7518310546875,260.0199890136719
2023-07-24,190.08517456054688,44.57715606689453,438.7029113769531,269.05999755859375
2023-07-25,190.943115234375,45.6433219909668,439.900634765625,265.2799987792969
2023-07-26,191.81092834472656,45.416500091552734,439.96826171875,264.3500061035156
2023-07-27,190.5486297607422,45.86415100097656,437.0512390136719,255.7100067138672
2023-07-28,193.12257385253906,46.71348190307617,441.33013916015625,266.44000244140625
2023-07-31,193.7340087890625,46.69249725341797,442.17047119140625,267.42999267578125
2023-08-01,192.90562438964844,46.47067642211914,440.9051513671875,261.07000732421875
2023-08-02,189.91751098632812,44.23442077636719,434.7718200683594,254.11000061035156
2023-08-03,188.5270233154297,44.480228424072266,433.5258483886719,259.32000732421875
2023-08-04,179.47390747070312,44.64509582519531,431.5650939941406,253.86000061035156
2023-08-07,176.37734985351562,45.381526947021484,435.33203125,251.4499969482422
2023-08-08,177.31419372558594,44.62912368774414,433.4388732910156,249.6999969482422
2023-08-09,175.72647094726562,42.52075958251953,430.541259765625,242.19000244140625
2023-08-10,175.50946044921875,42.354896545410156,430.6957702636719,245.33999633789062
2023-08-11,175.56874084472656,40.823089599609375,430.44464111328125,242.64999389648438
2023-08-14,177.21788024902344,43.71882247924805,432.82073974609375,239.75999450683594
2023-08-15,175.2329864501953,43.90567398071289,427.7788391113281,232.9600067138672
2023-08-16,174.36398315429688,43.45203399658203,424.6396789550781,225.60000610351562
2023-08-17,171.8261260986328,43.310142517089844,421.4040222167969,219.22000122070312
2023-08-18,172.3100128173828,43.26518249511719,421.60687255859375,215.49000549316406
2023-08-21,173.6431121826172,46.93031692504883,424.3499755859375,231.27999877929688
2023-08-22,175.0157470703125,45.63232421875,423.2005310058594,233.19000244140625
2023-08-23,178.85711669921875,47.07920455932617,427.9140625,236.86000061035156
2023-08-24,174.17637634277344,47.126155853271484,421.98358154296875,230.0399932861328
2023-08-25,176.3784942626953,45.982059478759766,424.9584655761719,238.58999633789062
2023-08-28,177.9387664794922,46.79841613769531,427.6532897949219,238.82000732421875
2023-08-29,181.8196563720703,48.74589920043945,433.8349304199219,257.17999267578125
2023-08-30,185.30557250976562,49.22552490234375,435.62176513671875,256.8999938964844
2023-08-31,185.52279663085938,49.31645202636719,434.9842834472656,258.0799865722656
2023-09-01,187.09292602539062,48.47111511230469,435.79559326171875,245.00999450683594
