Date,ARB,AVAX,BTC,DOGE,ETH,INJ,LINK,MATIC,SOL
2022-04-14,0.0011980000417679548,76.81785583496094,39935.515625,0.14392000436782837,3019.909423828125,5.304896831512451,13.646020889282227,1.3726409673690796,100.70780181884766
2022-04-15,0.0012169999536126852,77.43753814697266,40553.46484375,0.14602600038051605,3040.91650390625,5.316781997680664,14.120528221130371,1.396420955657959,101.30977630615234
2022-04-16,0.0012130000395700336,77.89026641845703,40424.484375,0.14371199905872345,3062.310302734375,5.400053024291992,14.150530815124512,1.3909319639205933,102.25731658935547
2022-04-17,0.0011919999960809946,75.70925903320312,39716.953125,0.13945899903774261,2993.4033203125,5.107655048370361,13.76498794555664,1.3400739431381226,100.40969848632812
2022-04-18,0.0012250000145286322,77.7936782836914,40826.21484375,0.14028599858283997,3057.606689453125,5.087500095367432,14.037701606750488,1.4211549758911133,102.15853118896484
2022-04-19,0.0012450000504031777,80.28591918945312,41502.75,0.14266499876976013,3104.1064453125,5.225121021270752,14.258341789245605,1.4281760454177856,108.58203125
2022-04-20,0.0012410000199452043,78.27433013916016,41374.37890625,0.14087800681591034,3077.745849609375,5.170162200927734,14.024039268493652,1.4177440404891968,105.49700164794922
2022-04-21,0.0012159999459981918,75.08074188232422,40527.36328125,0.13636499643325806,2987.480712890625,4.978035926818848,13.588746070861816,1.3798619508743286,101.77613830566406
2022-04-22,0.0011919999960809946,74.12296295166016,39740.3203125,0.13639500737190247,2964.835693359375,4.888576030731201,13.609354019165039,1.3991390466690063,100.61205291748047
2022-04-23,0.001184999942779541,72.92001342773438,39486.73046875,0.1342409998178482,2938.114013671875,4.7383551597595215,13.34372615814209,1.3659709692001343,100.74443817138672
2022-04-24,0.0011840000515803695,71.60303497314453,39469.29296875,0.13194699585437775,2922.732666015625,4.588467121124268,13.287423133850098,1.3442449569702148,99.23579406738281
2022-04-25,0.001214000047184527,72.86742401123047,40458.30859375,0.1579589992761612,3009.3935546875,4.528142929077148,13.45869255065918,1.3526660203933716,101.24763488769531
2022-04-26,0.0011439999798312783,68.67205810546875,38117.4609375,0.1377670019865036,2808.29833984375,4.132709980010986,12.35457706451416,1.2428330183029175,95.78215026855469
2022-04-27,0.0011769999982789159,69.85772705078125,39241.12109375,0.1396999955177307,2888.9296875,4.266878128051758,12.733110427856445,1.2576849460601807,98.37886810302734
2022-04-28,0.001193000003695488,67.31945037841797,39773.828125,0.137363001704216,2936.94091796875,4.1270270347595215,12.662813186645508,1.2389039993286133,98.18572998046875
2022-04-29,0.0011579999700188637,63.41709518432617,38609.82421875,0.13502700626850128,2815.601806640625,3.9440150260925293,11.970266342163086,1.1405789852142334,94.01134490966797
2022-04-30,0.0011309999972581863,57.048004150390625,37714.875,0.12755699455738068,2730.186767578125,3.6704580783843994,10.997047424316406,1.0357500314712524,85.09593200683594
2022-05-01,0.001154000055976212,58.85614776611328,38469.09375,0.1327729970216751,2827.756103515625,3.6094861030578613,11.312018394470215,1.1011639833450317,89.6715087890625
2022-05-02,0.001155999954789877,60.51710510253906,38529.328125,0.13093799352645874,2857.410400390625,3.5657660961151123,11.178779602050781,1.0775909423828125,87.58101654052734
2022-05-03,0.001133000012487173,59.66010665893555,37750.453125,0.1295199990272522,2783.476318359375,4.40022087097168,11.121427536010742,1.0759589672088623,85.84237670898438
2022-05-04,0.0011909999884665012,67.08610534667969,39698.37109375,0.1358090043067932,2940.644775390625,4.232072830200195,12.145609855651855,1.1710319519042969,92.7708511352539
2022-05-05,0.0010969999711960554,59.12744140625,36575.140625,0.12842999398708344,2749.213134765625,3.779849052429199,10.917400360107422,1.0646909475326538,84.59602355957031
2022-05-06,0.0010809999657794833,57.034324645996094,36040.921875,0.12790100276470184,2694.979736328125,3.877018928527832,10.799843788146973,1.044132947921753,81.76410675048828
